PubChemCID,M_Na_pred,Monoiso_Mass
4947,0.7113862915968568,212.068473
69351,0.8265494835441253,186.16198
221641,0.7665362278629024,178.09938
7803,0.7668276429710563,116.08373
67328,0.7825994647412386,144.11503
6988,0.2766213583045527,152.120115
9025,0.5979673850289514,138.06808
8833,0.8250436786870835,198.16198
61093,0.7983364641020708,226.19328
61092,0.7991589026945971,184.14633
61085,0.8107692183515242,226.19328
61521,0.7809493340221417,274.19328
7781,0.8107692183515242,212.17763
27866,0.6185331196629417,154.135765
10534,0.2786233160840139,204.187801
163529,0.7597239186019341,194.13068
6736,0.17966980546681813,131.073499
8432,0.8253385066387104,178.09938
61006,0.469997689434236,134.073165
161960,0.8405012459562711,214.156895
7462,0.26288654712372317,136.125201
7461,0.28553137689444164,136.125201
11230,0.3033623406222784,154.135765
16537,0.6646254148848025,182.13068
62328,0.6161061281936967,210.16198
114531,0.6620324256248156,192.11503
329983,0.5952533848550144,150.104465
94349,0.827639612965359,166.09938
110747,0.4958494405718325,156.151415
87453,0.698787611759253,176.08373
86751,0.3896232206316278,158.167065
61665,0.7335450360335615,152.120115
121777,0.6112767002972751,188.120115
86854,0.139610497730548,147.104799
66678,0.13269252071739224,147.104799
162479,0.3757960185230076,156.151415
109413,0.7061257431418043,200.17763
118112,0.48051968349592666,206.167065
107272,0.6546445947020364,198.198365
112703,0.7987549877363549,196.14633
166220,0.6095598658442394,196.182715
109323,0.46963634239846197,156.151415
61953,0.7042925430146354,194.167065
102579,0.6724876682126564,222.198365
14296,0.3837951972201181,136.100048
62367,0.36755666318138136,154.135765
68252,0.6404234596183702,192.11503
96509,0.23274266307203018,150.104465
111263,0.24038557190621504,198.140851
25311,0.5630089766802461,198.198365
11622,0.40402038490340686,198.198365
14529,0.2477945177701122,150.104465
106672,0.6520312636533195,168.151415
61126,0.5810677962542299,152.120115
29025,0.2837221055226231,150.104465
85800,0.5974727625785573,166.135765
85801,0.8117964435171932,208.14633
111394,0.7026670250871079,236.214016
102954,0.5897797202836741,184.14633
61124,0.45453016483018033,166.135765
101695,0.47613615752004046,166.135765
94143,0.46087655353095547,152.120115
106735,0.45136708296466277,152.120115
9895,0.44645124872688013,152.120115
79016,0.5614483975679075,140.120115
109417,0.3021094982939889,166.135765
109420,0.3266650114269912,208.182715
106818,0.7942785053640168,198.16198
106733,0.8047942728820996,198.16198
91339,0.833872494100389,198.16198
91337,0.8089915330262688,184.14633
85833,0.22437697952005076,149.120449
114572,0.5034400919918278,210.16198
106711,0.7617406494673136,172.14633
112225,0.7749047893543428,200.17763
173288,0.31361007485035364,220.182715
114559,0.6763996454275224,196.182715
109409,0.8586417557019924,238.19328
103402,0.3314256521340946,196.182715
95613,0.7133307711333143,200.17763
88710,0.32991195206555346,164.120115
79409,0.7128144156264943,206.13068
107381,0.7623348200024013,206.13068
26808,0.3143785419797207,122.084398
61125,0.37819810560962036,222.198365
62127,0.7061180658943229,264.20893
93947,0.7294123068416479,250.19328
98403,0.49026656005552144,210.198365
61204,0.8288017258899065,184.14633
74409,0.7669446554842915,184.14633
8187,0.5366350913443169,168.151415
8185,0.6340822518762265,170.167065
61035,0.879401892955388,212.17763
94569,0.7145148700983458,186.16198
7921,0.8279649009769582,100.052429
8419,0.5972538328742868,166.062994
98478,0.8703733294770346,192.11503
86579,0.8591659460830122,206.13068
106684,0.4728928540688005,208.182715
31211,0.527928925208622,194.094294
89216,0.31224767994944747,223.084458
17819,0.0819176953180023,123.068414
76082,0.08336820697008318,123.068414
71645,0.45310950556702534,242.094294
7180,0.5275036149179114,228.078644
8047,0.8054848950656127,284.27153
33970,0.6051611477320786,200.17763
82296,0.7833972763727418,174.16198
10469,0.6356584877730502,396.396731
8580,0.1679721217205622,173.047678
18840,0.4371187886356604,114.06808
62806,0.7833972763727418,202.19328
170588,0.8054848950656127,368.365431
102839,0.7462341138928773,258.183109
69263,0.19678959400520782,152.058578
16306,0.8826185584416787,202.120509
10367,0.25647059822177365,167.021858
114566,0.8978620279079874,202.120509
69209,0.8931691933512093,174.089209
7790,0.8581006029292614,230.151809
69214,0.862209558510097,174.089209
14650,0.27073249023594936,252.089878
2374,0.2186624946560709,222.16198
98047,0.5826038869976217,157.073893
12185,0.8703610297548874,120.0245
8428,0.08948864644854015,151.099714
32743,0.5529859108694232,86.036779
160064,0.7596842297145444,270.25588
122530,0.7682592718811155,340.334131
85992,0.7733486772204161,214.19328
110717,0.7480738559748207,146.094294
6880,0.6438827531822178,182.057909
7823,0.7385177208928954,134.094294
90202,0.660693453035796,207.125929
32912,0.5711596992856991,256.24023
464,0.37951186097517664,179.058243
117709,0.23172514314552428,151.063329
21488,0.8808318625942584,188.141245
94180,0.8808318625942584,160.109944
75421,0.0660773066447784,133.052764
81649,0.179059745939116,166.074228
31904,0.7404375968857309,132.11503
91361,0.7825242295141102,284.27153
66967,0.7825242295141102,312.302831
169223,0.805474807557369,214.19328
12588,0.7825242295141102,340.334131
100992,0.7604748263135609,298.28718
171045,0.7547074356793931,368.365431
62164,0.8108080478947061,242.22458
100991,0.7547074356793931,396.396731
67334,0.3019794375113507,168.187801
108317,0.8469270508611786,284.27153
100986,0.72484428031169,284.27153
8162,0.8469270508611786,326.318481
100993,0.7604748263135609,340.334131
10960,0.8143828321367923,104.047344
92006,0.7571691705526957,312.302831
92866,0.8225725479199616,202.19328
74881,0.8054848950656127,396.396731
857,0.12978208094391375,131.094629
247581,0.7298262989991426,314.22458
7151,0.5652507881620729,137.047678
84310,0.3037759967167625,137.047678
68289,0.45105132864605735,138.031694
22589,0.8155993597335519,270.25588
7091,0.22949379239176926,160.052429
12332,0.333739338466186,115.099714
7478,0.5906202755601156,152.047344
87250,0.3944031296564875,214.062994
359,0.1889254670300906,126.031694
25982,0.7669752121363437,148.109944
177691,0.7903956078064145,132.11503
5055,0.5827100390456856,152.047344
69968,0.8295860461109473,312.302831
12506,0.8674217034320607,144.078644
7252,0.18790704593989838,122.084398
88191,0.5729003364505095,320.235145
8180,0.6675228770628391,186.16198
94600,0.7287952858966467,202.19328
65531,0.09530282182964678,133.052764
11369,0.2557059895262206,149.120449
70190,0.1962788891497148,101.120449
76751,0.09872304935327415,135.104799
49,0.6131332783918653,116.047344
16919,0.13384549722662809,199.983678
14856,0.15261725771911683,142.018543
228404,0.6043191298075788,165.078979
254,0.1923465744935121,186.06808
8443,0.5221976638974697,149.084064
13254,0.30337907409369325,186.06808
120056,0.6844549120859087,186.06808
85217,0.6142924336958023,186.06808
7953,0.20828859978132308,121.089149
15292,0.13945569005782046,175.97957
79352,0.6546137071815219,186.06808
12842,0.3464734659336234,186.06808
11833,0.6161926747371078,160.052429
120521,0.5690485767078176,186.06808
69165,0.18046578273467606,186.06808
72662,0.6093937302580262,138.042927
25127,0.6955939398496105,193.110279
92249,0.4821555660274433,175.063329
170705,0.3312811216201266,177.115364
247831,0.15111010729256447,185.024356
7419,0.18978170443570952,137.047678
11496,0.23762432749006293,164.047344
7420,0.26393076633270507,138.031694
47,0.6161774722502352,130.062994
70,0.6000679789675025,130.062994
14860,0.3174847028319485,159.068414
8468,0.6703338520560215,168.042259
11917,0.6369265919529119,240.126263
8391,0.15857280551820518,153.042593
1000,0.15137981785631413,137.084064
420729,0.4860735402308857,130.110613
72930,0.1813445147558157,138.042927
12681,0.6540176615692015,160.073559
11701,0.6882049328602832,146.057909
70949,0.27405318172486337,138.031694
10393,0.3662332611499777,138.06808
11970,0.2893589173692669,152.047344
348154,0.3591629982090587,182.057909
72,0.3580933927310783,154.026609
5146,0.35771507667783076,124.052429
102,0.3756212722980905,124.052429
98009,0.8415333314139939,118.062994
99823,0.8138067709785349,118.062994
95433,0.5628684237481816,118.062994
99824,0.8395197308097802,132.078644
1491,0.2872313594091993,154.026609
91637,0.49196635481630674,193.073893
99223,0.45786246694571686,193.073893
97479,0.4696892401586345,193.073893
68475,0.35219231912791205,152.047344
68138,0.2922369437742256,152.047344
34037,0.1514348796479874,139.026943
72924,0.41007419957349583,139.026943
319979,0.28608351624670103,138.042927
18496,0.1451356825664294,138.042927
69114,0.4968397449693557,139.026943
85318,0.4267320153766543,137.047678
10685,0.30432967109483333,161.084064
10394,0.27387594958522377,166.062994
547,0.38961063393981554,168.042259
68443,0.1115915036226851,153.042593
69362,0.5421256652680417,118.062994
160471,0.8007565239383975,118.062994
86,0.21909200076743252,153.042593
441,0.8320170778945287,104.047344
26612,0.8717389924865848,188.141245
86957,0.6946023409653754,168.042259
12122,0.2985581204312633,152.047344
107802,0.8300205270583388,118.062994
13401,0.09979372991273383,139.026943
15719,0.6619058913626635,166.062994
70140,0.631666499162986,168.042259
12292,0.659855304530317,160.073559
169485,0.6134865034665093,157.073893
12284,0.6760837318094924,146.057909
81596,0.6393896567505722,166.062994
108,0.29860765727473404,137.047678
437,0.4667423943713801,179.058243
2148,0.33786180666470034,194.069142
13658,0.7857472625038507,166.062994
328,0.7000616480394242,168.042259
34228,0.38379488576150855,137.047678
16054,0.07514246596732921,133.052764
75787,0.6105685815877091,168.042259
96351,0.4382067027766468,136.063663
74300,0.7770379903926888,188.141245
9378,0.6453615452881531,182.057909
74839,0.4524859347919768,207.089543
450272,0.6911494608872656,195.053158
4462,0.6225556641462493,250.120509
100526,0.3921455433988317,195.089543
114616,0.12990677833529518,130.110613
802,0.33359504260039086,175.063329
160562,0.6993900894473484,182.057909
12575,0.6658752148539506,168.042259
3845,0.17042530917059562,189.042593
94220,0.7570698520631396,89.047678
92893,0.4022785688927059,169.085127
74706,0.5456481600378971,189.078979
14566,0.5959177156028771,193.073893
75810,0.3547097263752259,140.058578
10428,0.6352040296579154,130.062994
122356,0.4777130602420418,130.110613
436,0.5904177399774708,192.089878
64950,0.5446923379480005,136.063663
6088,0.1917166732843699,174.115698
68144,0.3405493577994798,193.073893
1050,0.30096601539446544,167.058243
1057,0.2343590542817705,126.031694
54456,0.06715435986510687,179.094629
70308,0.2816364225607271,162.104465
86266,0.7409361837737224,224.104859
13539,0.8693224101725375,144.078644
121805,0.5285939763897275,140.047344
321710,0.44395675727954426,133.052764
15007,0.3132207121010443,250.156895
12581,0.1634267363755565,131.073499
38111,0.43913172506635656,178.09938
237332,0.6420783219941438,126.031694
253821,0.3997175420013228,175.063329
6942,0.32952616717807026,136.063663
80654,0.3496052623735333,135.068414
69986,0.14802113999634745,139.026943
108114,0.6825438196790607,192.089878
66644,0.2168432336318211,153.042593
26130,0.17108458302730944,139.026943
16976,0.2286122715068909,139.026943
72661,0.4792098393497903,138.042927
72661,0.4792098393497903,138.042927
66093,0.2816364225607271,162.104465
70945,0.40242723616720255,126.06808
14490,0.7108243667414745,132.078644
11370,0.5609274206768955,152.047344
445638,0.7090297327899374,254.22458
7139,0.7222225570173626,196.073559
75919,0.18721582028958225,122.084398
20525,0.6782581595466077,196.073559
9338,0.3362925577306731,154.026609
7264,0.08630180719767,123.068414
780,0.35594717261512243,168.042259
1738,0.6951457112594143,182.057909
979,0.42029014498477113,180.042259
72899,0.1871756937000444,161.047678
32857,0.6266579958098702,134.094294
65509,0.5447015058247426,195.053158
1256,0.5060369453007695,166.09938
7124,0.202759514138928,173.047678
89020,0.26630586607726436,103.063329
73942,0.6811405316720891,163.063329
17369,0.394234949569681,127.099714
68073,0.295124768480592,168.042259
10269,0.41284053756411015,236.17763
80285,0.11682852097095499,162.104465
6929,0.46161848093853497,236.17763
11450,0.17737865488227508,150.104465
15202,0.1441689811270792,162.104465
12765,0.5116744763321502,140.029586
12530,0.6675228770628391,214.19328
41958,0.7936053904606515,132.078644
7542,0.7857472625038507,200.024022
8830,0.8750872016144263,230.151809
5115,0.10475906268629664,195.053158
9958,0.2530360371804543,124.052429
333703,0.2455284260322037,145.052764
255720,0.5492172866399603,167.058243
88944,0.5219844550573355,180.078644
11375,0.13906642241325862,144.068748
70719,0.06965080732586237,109.052764
15880,0.48856736059422895,170.013457
7490,0.23747527160887485,164.131349
444718,0.7619587847928843,166.062994
74282,0.2918953170509395,190.135765
130136,0.17750953683215964,179.131014
1669,0.2307362892785041,167.094629
46260,0.15811736877781354,179.131014
7753,0.08413474577288671,115.1361
216281,0.15889977586198878,193.110279
79213,0.09144688639495059,190.146999
26229,0.676656359539234,186.008372
40634,0.5096998073944683,250.120509
77918,0.06166073798863114,158.084398
7524,0.6836536758676499,116.08373
1340,0.1841396806400676,161.047678
4498,0.1639530190465037,129.078979
95157,0.6649920318605004,126.042927
80493,0.4923649227507197,151.063329
78274,0.49271739043058416,151.063329
75569,0.42551975002484377,137.047678
13879,0.328557029928114,148.088815
78094,0.5952013468866141,194.057909
13862,0.5389186415836423,124.052429
79791,0.5358224100030929,161.047678
447213,0.14436884094900004,151.099714
151490,0.17625094290279764,141.115364
12073,0.43811538404650086,150.06808
66301,0.4213438893805133,153.078979
107202,0.8211220054952431,166.062994
101521,0.10874313813694979,203.131014
137601,0.4313941005086296,164.08373
33934,0.8235584033914906,390.27701
10459,0.6963912023192864,286.214409
11799,0.8794172041053696,250.120509
8733,0.7652560255909664,390.27701
8455,0.18881264533037212,234.198365
20392,0.7410177758201765,180.042259
16143,0.18639462919234842,192.151415
8416,0.27573752628878334,181.110279
76632,0.22327373508033954,181.110279
6108,0.2768532266737349,167.021858
12665,0.26773787007985994,99.068414
11461,0.6089348136658772,152.047344
13849,0.6675228770628391,242.22458
7309,0.1719833285570712,178.135765
69867,0.19362027696788453,161.047678
8413,0.20831364031558677,212.131349
93162,0.18560070605002463,163.1361
41206,0.2697920687274882,240.162649
149229,0.7262712722989735,150.06808
37153,0.6774129847590517,174.16198
70769,0.2817678278410496,144.068748
75313,0.7745801260207877,223.084458
17652,0.37334991352424,153.078979
227085,0.4823362134764968,137.047678
70652,0.09615250210733084,195.089543
66412,0.3410327001932866,99.068414
82757,0.593492530160691,138.06808
79139,0.4896206582552384,154.09938
97919,0.48856736059422895,213.962942
14332,0.6948747186641635,182.057909
71606,0.4951859859492173,128.08373
98967,0.6912105285797845,202.120509
82571,0.27429945581415005,173.047678
137928,0.1756737955690688,131.073499
70736,0.3634786395960601,123.068414
13872,0.30883514120624156,147.068414
7694,0.18520755074127793,149.120449
8768,0.2871513300779993,138.031694
72732,0.44238171326440257,242.094294
5585,0.5386476364740715,228.078644
292900,0.1669859833547589,198.115698
78184,0.622449964151285,180.042259
346160,0.377728366695661,199.063329
95996,0.18338143724207256,199.099714
293640,0.26872895251350215,165.078979
75335,0.6060295860815129,189.078979
227943,0.4574690248749875,221.105193
89949,0.28213578119307137,314.22458
74156,0.5303757491311747,218.141913
44480,0.1544010488491165,179.131014
137566,0.14675643210518008,153.042593
6257,0.7841671915166857,223.084458
209045,0.07489873731094554,203.131014
197139,0.18828178995877654,181.110279
205593,0.05886636822788238,205.146664
131575,0.12567627270804682,177.115364
70301,0.26265114478908913,150.079313
19998,0.5417112924152343,211.099714
69295,0.5695393299866292,240.126263
192599,0.19363927662528524,177.115364
78407,0.6211614284633411,178.062994
152655,0.19632054703127055,179.094629
5144,0.5224158595378506,162.06808
161126,0.09038764310068326,181.110279
30999,0.1657952234490615,174.115698
414532,0.06130084524201396,163.099714
4117,0.11956730330200149,179.131014
6971,0.6370804756946283,179.058243
2977,0.38844355162609184,314.22458
90966,0.22327887581197792,209.105193
4276,0.6599135154843858,192.078644
20006,0.0922432432184278,163.1361
9287,0.169612763070195,174.115698
413938,0.12149316560101986,175.099714
7678,0.328557029928114,134.073165
98528,0.22978836704641847,195.089543
192601,0.21510466800687109,177.115364
11398,0.104082547505701,135.104799
72503,0.5792362599696151,234.16198
30219,0.4359275296715842,314.22458
437168,0.12385745194429787,203.131014
98152,0.07602013887635917,191.131014
3885,0.5320162390019035,242.094294
27013,0.20109193805953907,177.078979
8423,0.24578451768651144,195.125929
141047,0.23318484495736427,195.125929
152234,0.15923804904339012,165.115364
159755,0.12105635699748829,165.115364
103771,0.08158602169602447,149.120449
26175,0.2707368829147624,209.105193
69590,0.09888515453384783,144.068748
91247,0.25123831871786373,195.125929
5944,0.8602038011509837,196.073559
1645,0.24528547127515613,136.063663
14286,0.1769602246563251,121.052764
9589,0.2037149070306333,121.052764
7593,0.2505244514911783,210.104465
61814,0.43367234966394397,134.073165
11569,0.6221108505397657,136.052429
62348,0.6882023424688749,154.062994
75576,0.16351631901297556,200.08373
15504,0.28962245248577,112.125201
79185,0.8054848950656127,312.302831
1672,0.293159583945353,89.084064
76497,0.349522279171532,195.125929
104416,0.5423840518960904,98.073165
108630,0.684934591039071,192.11503
117054,0.8417949862600256,244.167459
7073,0.349522279171532,195.125929
70214,0.8589032514710162,230.151809
422780,0.26110839902038074,103.099714
7296,0.27929514322627824,84.0939
8396,0.12736924249345583,176.120115
29420,0.7583421400662478,104.08373
92739,0.7588124837138465,134.094294
660,0.44267494431446924,148.052429
94182,0.8542722254732077,118.062994
15013,0.5483985345634236,131.094629
102293,0.6810879801251255,104.08373
24218,0.2813094436261725,132.0939
77596,0.6174137253533567,100.052429
11467,0.29520667216493346,154.135765
11869,0.20225625242728865,135.104799
118322,0.3793934627212785,236.214016
7677,0.16561898021642674,130.110613
61019,0.604108412223548,132.078644
88603,0.762164917851538,210.089209
71404,0.8010062722565904,158.094294
17694,0.8383669871488848,144.078644
259194,0.5588459923143629,176.08373
170769,0.8833661069436196,224.17763
11596,0.826823895338849,117.078979
81639,0.6180201990163187,144.078644
166517,0.7136198371248157,224.104859
62338,0.255011596889235,165.115364
66357,0.6884049800516004,206.094294
70613,0.9038683541611714,198.089209
90006,0.14845605210943935,141.115364
90558,0.8567210228565043,144.042259
76908,0.09652296387530034,163.1361
10465,0.6356584877730502,270.25588
33637,0.4061835937887064,122.073165
69177,0.16649092859414272,163.1361
114233,0.6546445947020364,170.167065
7884,0.5213040296727521,130.09938
8497,0.27226174789622837,167.021858
15435,0.47379618863119677,160.052429
75617,0.6940687253626326,162.06808
17259,0.8869572321870778,156.11503
93252,0.4612463332481773,165.115364
79758,0.6755924830926586,202.19328
12051,0.5536759805749839,101.084064
81766,0.89792619085063,188.104859
7525,0.24870054484366702,115.099714
66876,0.17982044569810016,165.115364
7603,0.14071328284754026,135.104799
14037,0.5402196063740217,286.214409
8037,0.22692249191403002,116.131349
8069,0.24667815317331132,87.068414
8090,0.8054848950656127,312.302831
73812,0.507995003667175,203.094629
17161,0.34624771958501066,220.14633
233220,0.3894823905289906,164.08373
10346,0.15082642770056098,220.182715
61160,0.8416975832619529,132.078644
69560,0.19406725446132214,138.06808
13698,0.1755475598290348,193.089149
7728,0.206306578760434,121.089149
16541,0.9084000681830683,212.17763
17258,0.9084000681830683,184.14633
19710,0.7715293176258187,118.062994
11328,0.27911708824194614,156.0939
69460,0.09974790731578398,133.089149
170244,0.29337059672073584,168.187801
6911,0.5365701231314797,250.19328
82347,0.8576551566115093,172.109944
8126,0.3732194928912154,112.125201
90250,0.2412817952894153,116.131349
121798,0.5777253996072947,188.141245
18316,0.9123381973005965,254.22458
11197,0.6356584877730502,368.365431
11271,0.34229751160234156,114.104465
92679,0.7163896854815947,130.09938
11593,0.8262869397320957,116.047344
11598,0.3447048175912495,82.07825
69224,0.16636480795803,220.182715
82200,0.3646775216189341,138.06808
7057,0.14336175142646324,143.073499
13901,0.7688556056770208,193.110279
14057,0.5349753738782165,116.08373
9007,0.49867311789268015,124.052429
87249,0.15082642770056098,178.135765
75024,0.6465754539808141,118.062994
18745,0.27555707277005714,136.100048
79215,0.507995003667175,189.078979
62271,0.2955596700662242,115.099714
66737,0.5836772526140117,135.068414
8109,0.7077973891184018,104.08373
70747,0.13384549722662809,156.034193
70756,0.13345873015646958,156.034193
14580,0.1439500106453322,198.115698
16628,0.2952819580391184,112.125201
75232,0.8054848950656127,298.28718
89802,0.49142765579797804,166.062994
118604,0.3346843602185725,175.97957
20087,0.1639722594333406,234.198365
5641,0.8068615665199563,89.047678
11210,0.38993576817711245,84.0939
22201,0.3544828340298748,108.068748
22555,0.6938885511541144,208.109944
80604,0.07512720186234301,113.120449
12483,0.7697400232964878,222.089209
7039,0.44604546062135086,168.078644
7756,0.2181885384769009,115.099714
99894,0.5482018077974637,103.063329
66957,0.7547074356793931,298.28718
14259,0.7429605302040047,326.318481
74048,0.15082642770056098,178.135765
15624,0.1168561112606884,134.073165
75320,0.7945227258785614,242.22458
77190,0.8054848950656127,326.318481
78920,0.26706251300377204,149.120449
68241,0.37553333812963074,136.052429
68463,0.20092317759895628,160.052429
79983,0.1666684875274748,206.167065
11530,0.8053236504953803,150.044757
82493,0.7927072402938125,186.16198
61015,0.8054848950656127,256.24023
8610,0.8398887909285273,188.104859
14913,0.7071648701185415,226.19328
8652,0.28911839116164084,196.088815
75158,0.4908240191057419,193.110279
76094,0.24087545530338295,165.115364
79035,0.31015802917708135,136.125201
12331,0.5592824525909517,116.120115
11460,0.5758256865112631,150.06808
12165,0.1793489962408401,121.089149
105392,0.33452089561909537,135.104799
69591,0.060351417420600795,144.068748
12979,0.8105127123683625,286.214409
6997,0.1607961767955478,122.073165
7366,0.2717949832725163,134.10955
7479,0.3421785464419522,149.084064
70499,0.20545515490906163,143.131014
4348,0.11544345752620822,151.099714
7732,0.2651777603458,123.068414
70825,0.16063889742919157,206.167065
25611,0.3100763955739032,128.120115
61642,0.8772477030459708,160.073559
83742,0.6362182299530195,138.079313
15605,0.8485314507478284,214.19328
74465,0.7589961647965128,192.11503
15817,0.8459542083012347,157.110279
72913,0.13777478417585454,118.053098
88836,0.7125998519686163,235.157229
75121,0.5380886336717972,162.06808
16638,0.8042133986751938,128.08373
89705,0.5178532458315983,182.167065
119998,0.6165387157113552,194.094294
350667,0.560630969198843,87.068414
76354,0.4742629413350572,142.09938
20769,0.8458746166973947,128.08373
78832,0.81044687810790494,171.125929
228548,0.7267869176907704,132.078644
11304,0.27911708824194614,156.0939
11386,0.27911708824194614,156.0939
69489,0.7815439675808652,150.044757
116458,0.6740429873630718,224.104859
12716,0.8954123223410604,114.06808
13550,0.8650044962009894,114.06808
8116,0.7588763919993096,102.06808
8375,0.22282885852327872,136.052429
27967,0.5221976638974697,183.045092
74651,0.7355703653591026,166.062994
87930,0.7477988473055396,200.024022
60046,0.33149606867629555,117.078979
408285,0.14961854747031977,130.110613
18374,0.06690047203815785,114.115698
19997,0.8480797979165207,198.089209
77785,0.6017071665319585,176.08373
78446,0.49777048989611705,100.088815
101720,0.3462521219825774,136.125201
78894,0.45562526286380756,151.099714
21429,0.2816364225607271,148.088815
10812,0.2780699171246359,134.10955
68315,0.10801645454067066,136.100048
68462,0.19775886550395871,160.052429
68526,0.42436821070112285,199.983678
12089,0.2329916183497898,152.058578
69303,0.3216814326308417,133.052764
69354,0.7593977802076232,130.062994
12497,0.6060291033501264,150.06808
81061,0.1439500106453322,198.115698
12759,0.20118689645912902,121.089149
81765,0.9095316308380932,216.136159
12995,0.6940224103997904,88.052429
66167,0.48063849351216265,190.09938
69995,0.23638534025632155,150.104465
13566,0.4624109805524766,70.041865
7441,0.2747915730312186,152.058578
13835,0.8140226704805211,112.052429
61448,0.7681822129623249,144.11503
66885,0.7048845592653877,198.089209
61008,0.5259851364857719,190.09938
7750,0.8221366961917986,100.052429
14079,0.16230261346131147,109.052764
8380,0.8258828604009221,418.30831
8386,0.3171834439464529,223.030314
14511,0.29762403814468064,110.073165
14514,0.534851992694596,124.052429
8403,0.2456682455776179,194.167065
67149,0.07366547916908306,167.058243
8592,0.129325703216848,173.047678
8655,0.6187814691696732,182.057909
61670,0.2159473200605173,144.068748
15420,0.18600017622287335,150.104465
27979,0.8067735710213931,157.110279
87644,0.20251517656714113,135.104799
61283,0.2806572978073256,160.088815
88483,0.5888815361439932,115.063329
75006,0.6927638877037765,196.073559
75064,0.3845889870028408,154.026609
16898,0.6356584877730502,326.318481
75745,0.5938056134134062,240.126263
75802,0.8161494878094536,179.094629
33479,0.44373843086678744,192.11503
33960,0.7230977751141189,166.09938
67535,0.44396823670151975,189.078979
222672,0.5923582221412038,126.042927
9948,0.21927464659811413,196.088815
78361,0.20852125815484454,117.115364
10263,0.2717949832725163,134.10955
68148,0.1232464899721969,134.073165
10450,0.5844085997078025,88.052429
103989,0.20383886707245613,226.146999
10706,0.3357407305590665,168.042259
10795,0.6762436319052891,90.06808
68297,0.2041548896290106,184.100048
219672,0.33611923150322776,176.120115
10870,0.27261268936305005,134.10955
221691,0.7753928975546129,220.14633
10958,0.6037760332590328,103.063329
62576,0.7164521117033927,227.978592
11039,0.6660704941771279,102.06808
122831,0.3126757511366568,138.042927
138539,0.6495770711747559,100.088815
93552,0.19086832642282273,160.052429
11417,0.21886821073577753,107.073499
61134,0.5574692299555772,164.120115
11511,0.29188225547333646,114.140851
11543,0.2851955807944706,102.104465
11551,0.2799299058266967,114.140851
61138,0.5680724344704492,100.052429
62161,0.5274862462144773,218.167065
20024,0.5905307304614581,72.057515
11954,0.3716296501984522,135.068414
12070,0.6672862076380777,213.962942
12150,0.539301858966897,138.06808
12153,0.15013379427918297,135.104799
80507,0.7816399687325832,104.047344
80620,0.3806271269616708,161.084064
12587,0.5291806754021803,116.08373
81988,0.5807052633698632,178.110613
82179,0.09959579152110665,158.084398
69885,0.2947721340734055,174.104465
13143,0.3752517730295701,84.057515
13163,0.8596205479984534,188.104859
65746,0.0647284302001504,159.068414
66608,0.43073637777887513,201.045964
6943,0.16232294096915015,136.088815
6985,0.287202965667678,148.088815
7060,0.23854031545624718,143.073499
13572,0.3081064320369882,128.120115
7114,0.24662690579087,199.063329
66727,0.5038955107374296,177.078979
66751,0.7626970240946295,234.16198
7359,0.4943930881184897,100.088815
7493,0.16593481622129458,167.021858
61450,0.820180380361611,168.078644
61451,0.771195652596582,182.13068
61452,0.7785148094721702,192.11503
66086,0.3016844638119378,98.10955
7523,0.22885541585964364,107.073499
82336,0.5868393484781633,179.094629
61466,0.7701851304276555,184.14633
113606,0.407975954137588,195.053158
7604,0.658800939359137,150.079313
82520,0.5003402109907664,152.047344
112103,0.5238537302980651,114.06808
32895,0.07496070960975554,151.099714
82635,0.8054848950656127,256.24023
66330,0.4879605888855798,178.062994
82744,0.80472819107771,139.063329
66356,0.7577498413952369,158.13068
7825,0.7667179616664528,125.047678
14074,0.21822721436823367,87.068414
61260,0.17016306348558763,123.068414
61261,0.2668180369074944,140.029586
14091,0.2813094436261725,134.10955
14092,0.2664154579068496,134.10955
14095,0.2664154579068496,134.10955
14121,0.48258371944066075,192.078644
14126,0.27633318953944874,204.187801
14138,0.6210076325407123,236.141245
7994,0.2122583337041799,103.099714
8024,0.5349734257864817,70.041865
8073,0.7533414909105525,88.052429
70694,0.7816114462548283,186.16198
129,0.46782255545790086,100.088815
14243,0.4480620825931721,112.088815
14282,0.23222832702110485,121.052764
70758,0.28160898740805096,140.047344
8188,0.6952774193576943,174.16198
70770,0.3257005189151916,157.110279
70797,0.24923058373986984,163.1361
8284,0.6713788752298941,132.11503
8316,0.3398376956386209,239.025229
36646,0.5509003827038563,158.13068
61045,0.3243343518995194,138.050321
14486,0.5622560536074249,114.06808
14504,0.31810758664770244,109.052764
14519,0.46148793923397213,138.06808
70972,0.6825038000114548,148.052429
67114,0.28045317296899896,177.115364
67116,0.594644345193657,180.078644
8439,0.570146970942118,162.06808
83035,0.7178982580630459,202.19328
83036,0.6682905818300731,202.19328
83063,0.4990742128747966,178.062994
83174,0.8555800840378825,184.14633
67230,0.2947721340734055,196.088815
61586,0.6229352605791221,182.094294
73985,0.1044900273999061,129.15175
25797,0.2651585162489579,136.100048
61590,0.8558637830103619,172.073559
83282,0.6320914934277827,194.094294
74008,0.7626006114270872,182.094294
25915,0.2651585162489579,122.084398
83555,0.8286792194048783,186.125594
61658,0.7230700309345789,182.094294
61661,0.6992804170465803,112.052429
83653,0.4733652314229601,140.029586
83655,0.4237992201436813,140.029586
